"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-05-31","5.59",,"0.00","0.0","0.0",,"70","56","  250","  270","15.0","21.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-01","4.92",,"0.00","0.0","0.0",,"77","59","  250","  270","16.1","23.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-02","3.80",,"0.00","0.0","0.0",,"78","58","  220","  220","13.0","14.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-03","4.70",,"0.00","0.0","0.0",,"77","62","  240","  230","13.0","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-04","6.04",,"0.00","0.0","0.0",,"73","62","  210","  220","13.0","18.1","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-05","6.26",,"0.00","0.0","0.0",,"69","63","  240","  260","13.0","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-06","6.71",,"0.00","0.0","0.0",,"69","60","  230","  230","13.0","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-07","7.38",,"0.00","0.0","0.0",,"73","57","   10","   10","19.9","32.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-08","9.62",,"0.00","0.0","0.0",,"83","64","   10","  360","21.9","32.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-09","5.82",,"0.00","0.0","0.0",,"91","64","  260","  260","17.0","25.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-10","5.37",,"0.00","0.0","0.0",,"87","66","  260","  230","13.0","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-11","4.70",,"0.00","0.0","0.0",,"80","60","  220","  220","12.1","15.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-12","4.92",,"0.00","0.0","0.0",,"71","60","  230","  260","14.1","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-13","5.82",,"0.00","0.0","0.0",,"71","59","  250","  250","17.0","25.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-14","5.14",,"0.00","0.0","0.0",,"71","58","  230","  230","14.1","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-15","5.37",,"0.00","0.0","0.0",,"71","59","  240","  240","14.1","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-16","5.59",,"0.00","0.0","0.0",,"71","62","  220","  210","15.0","21.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-17","5.59",,"0.00","0.0","0.0",,"73","63","  220","  220","14.1","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-18","5.14",,"0.00","0.0","0.0",,"70","62","  220","  210","12.1","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-19","5.82",,"0.00","0.0","0.0",,"70","63","  240","  230","14.1","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-20","5.59",,"0.00","0.0","0.0",,"68","62","  240","  240","15.0","19.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-21","5.59",,"0.00","0.0","0.0",,"71","63","  230","  230","14.1","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-22","5.14",,"0.00","0.0","0.0",,"73","62","  240","  270","14.1","19.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-23","5.59",,"0.00","0.0","0.0",,"71","61","  240","  230","12.1","16.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-24","4.25",,"0.00","0.0","0.0",,"71","60","  230","  240","13.0","17.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-25","5.37",,"0.00","0.0","0.0",,"72","62","  230","  220","13.0","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-26","4.92",,"0.00","0.0","0.0",,"70","61","  230","  220","14.1","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-27","4.25",,"0.00","0.0","0.0",,"71","61","  230","  250","12.1","16.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-28","5.82",,"0.00","0.0","0.0",,"70","63","  230","  260","13.0","15.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-29","5.37",,"0.00","0.0","0.0",,"71","61","  230","  230","12.1","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-06-30","5.82",,"0.00","0.0","0.0",,"70","59","  240","  240","17.0","21.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-01","4.70",,"0.00","0.0","0.0",,"71","63","  230","  240","13.0","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-02","4.92",,"0.00","0.0","0.0",,"72","62","  240","  230","13.0","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-03","4.92",,"0.00","0.0","0.0",,"73","59","  240","  280","13.0","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-04","4.47",,"0.00","0.0","0.0",,"76","60","  220","  230","14.1","17.0","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-05","3.80",,"0.00","0.0","0.0",,"80","61","  220","  240","13.0","16.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-06","3.80",,"0.00","0.0","0.0",,"78","62","  230","  240","12.1","16.1",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-07","4.70",,"0.00","0.0","0.0",,"75","62","  230","  240","13.0","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-08","4.47",,"0.00","0.0","0.0",,"73","60","  220","  220","12.1","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-09","4.47",,"0.00","0.0","0.0",,"75","61","  230","  240","13.0","17.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-10","4.47",,"0.00","0.0","0.0",,"76","62","  270","  240","12.1","16.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-11","4.70",,"0.00","0.0","0.0",,"80","63","  230","  260","14.1","18.1","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-12","4.47",,"0.00","0.0","0.0",,"81","65","  220","  220","12.1","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-13","4.47",,"0.00","0.0","0.0",,"77","63","  220","  270","13.0","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-14","5.37",,"0.00","0.0","0.0",,"74","63","  240","  250","12.1","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-15","6.04",,"0.00","0.0","0.0",,"72","63","  230","  270","14.1","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-16","5.14",,"0.00","0.0","0.0",,"72","62","  240","  230","13.0","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-17","4.70",,"0.00","0.0","0.0",,"73","61","  240","  230","14.1","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-18","4.92",,"0.00","0.0","0.0",,"72","60","  250","  250","15.0","21.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-19","5.37",,"0.00","0.0","0.0",,"70","60","  240","  240","17.0","25.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-20","4.70",,"0.00","0.0","0.0",,"72","60","  220","  210","12.1","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-21","5.59",,"0.00","0.0","0.0",,"73","58","  250","  240","14.1","18.1","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-22","4.92",,"0.00","0.0","0.0",,"69","58","  240","  240","13.0","17.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-23","4.70",,"0.00","0.0","0.0",,"73","60","  240","  240","14.1","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-24","4.92",,"0.00","0.0","0.0",,"74","59","  240","  240","14.1","18.1",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-25","4.92",,"0.00","0.0","0.0",,"72","60","  240","  250","13.0","19.9",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-26","5.59",,"0.00","0.0","0.0",,"68","58","  240","  250","14.1","17.0","    1","    1",,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-27","4.47",,"0.00","0.0","0.0",,"67","59","  230","  230","10.1","18.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-28","4.92",,"0.00","0.0","0.0",,"68","59","  240","  210","13.0","18.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-29","4.70",,"0.00","0.0","0.0",,"68","58","  230","  220","14.1","17.0","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-30","4.92",,"0.00","0.0","0.0",,"72","57","  230","  230","14.1","18.1","    1","    1",,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-07-31","4.03",,"0.00","0.0","0.0",,"77","61","  240","  270","13.0","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-01","3.80",,"0.00","0.0","0.0",,"81","60","  200","  200","13.0","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-02","4.03",,"0.00","0.0",,,"74","63","  220","  230","10.1","14.1","    1","    1",,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-03","4.70",,"0.00","0.0","0.0",,"72","64","  210",,"10.1",,"    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-04","4.25",,"0.00","0.0","0.0",,"74","63","  220","  260","12.1","16.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-05","4.92",,"0.00","0.0",,,"72","61","  250","  250","13.0","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-06","4.25",,"0.00","0.0","0.0",,"73","60","  230","  220","13.0","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-07","4.47",,"0.00","0.0","0.0",,"72","60","  240","  230","14.1","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-08","4.70",,"0.00","0.0","0.0",,"72","60","  240","  270","12.1","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-09","5.14",,"0.00","0.0","0.0",,"71","59","  230","  230","14.1","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-10","5.82",,"0.00","0.0","0.0",,"70","60","  240","  260","15.0","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-11","4.92",,"0.00","0.0","0.0",,"69","59","  230","  220","12.1","16.1","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-12","4.70",,"0.00","0.0","0.0",,"75","57","  240","  240","12.1","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-13","4.25",,"0.00","0.0","0.0",,"85","64","  210","  240","14.1","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-14","4.03",,"0.00","0.0","0.0",,"82","67","  220","  220","10.1","13.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-15","3.58",,"0.00","0.0","0.0",,"87","68","  210","  220","13.0","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-16","4.92",,"0.00","0.0","0.0",,"91","69","  220","  210","12.1","16.1","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-17","4.70",,"0.00","0.0","0.0",,"79","68","  240","  240","12.1","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-18","4.25",,"0.00","0.0","0.0",,"91","68","  210","  210","14.1","18.1","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-19","4.47",,"0.00","0.0","0.0",,"87","72","  240","  220","12.1","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-20","3.13",,"0.00","0.0","0.0",,"86","70","  240","  240","12.1","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-21","4.47",,"0.00","0.0","0.0",,"82","70","  260","  260","13.0","16.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-22","4.92",,"0.00","0.0","0.0",,"87","70","  240","  270","12.1","14.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-23","5.37",,"0.00","0.0","0.0",,"82","71","  240","  240","13.0","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-24","5.14",,"0.00","0.0","0.0",,"73","68","  240","  240","13.0","18.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-25","5.37",,"0.00","0.0","0.0",,"75","67","  240","  230","15.0","19.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-26","4.25",,"0.00","0.0","0.0",,"76","64","  240","  240","14.1","17.0","    1","    1",,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-27","4.47",,"0.00","0.0","0.0",,"80","65","  240","  250","14.1","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-28","5.37",,"0.00","0.0","0.0",,"74","62","  240","  250","13.0","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-29","5.82",,"0.00","0.0","0.0",,"72","61","  250","  250","14.1","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-30","4.92",,"0.00","0.0","0.0",,"72","60","  240","  250","14.1","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-08-31","4.92",,"0.00","0.0","0.0",,"71","62","  240","  240","14.1","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-01","5.59",,"0.00","0.0","0.0",,"72","64","  240","  230","15.0","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-02","4.70",,"0.00","0.0","0.0",,"73","61","  250","  260","14.1","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-03","3.58",,"0.00","0.0","0.0",,"74","62","  250","  260","13.0","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-04","3.80",,"0.00","0.0","0.0",,"78","63","  240","  250","12.1","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-05","3.36",,"0.00","0.0","0.0",,"88","65","  210","  200","10.1","13.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-06","4.47",,"0.00","0.0","0.0",,"98","71","  200","  220","10.1","14.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-07","3.80",,"0.00","0.0","0.0",,"86","70","  150","  140","12.1","14.1",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-08","3.36",,"0.00","0.0","0.0",,"76","68","  240","  230","8.1","11.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-09","3.58",,"0.00","0.0","0.0",,"75","64","  220","  220","12.1","15.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-10","2.91",,"0.00","0.0","0.0",,"72","60","  210","  210","8.1","10.1","    1","    1",,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-11","3.80",,"0.00","0.0","0.0",,"76","59","  250","  260","8.9","13.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-12","3.58",,"0.00","0.0","0.0",,"75","59","  240","  210","8.9","12.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-13","3.58",,"0.00","0.0","0.0",,"76","58","  240","  240","12.1","15.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-14","4.03",,"0.00","0.0","0.0",,"77","60","  250",,"10.1",,"    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-15","3.13",,"0.00",,,,"78","60","  240","  230","10.1","14.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-16","3.80",,"0.00",,,,"84","60","  230","  230","13.0","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-17",,,"0.00",,,,"83","59",,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-18",,,"0.00",,,,"86","62",,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-19","3.36",,"0.00",,,,"78","62","  240","  220","10.1","14.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-20","3.80",,"0.00",,,,"74","59","  230","  230","10.1","13.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-21","4.70",,"0.00",,,,"73","63","  230","  220","12.1","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-22","3.80",,"0.00",,,,"74","63","  230","  260","12.1","15.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-23","3.13",,"0.00",,,,"75","61","  240","  260","12.1","15.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-24","3.36",,"0.00",,,,"79","59","  250","  210","10.1","15.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-25","3.36",,"0.00",,,,"74","61","  230","  220","12.1","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-26","2.68",,"0.00",,,,"77","63","  220","  230","12.1","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-27","3.58",,"0.00",,,,"75","66","  220","  220","12.1","15.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-28",,,"0.00",,,,"76","64","  240","  250","12.1","14.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-29","4.25",,"0.00",,,,"87","63","  210","  220","16.1","13.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-09-30",,,"0.00",,,,"91","65",,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-01",,,"0.00",,,,"92","65","  230","  220","12.1","14.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-02","4.03",,"0.00",,,,"91","67","  230","  210","10.1","13.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-03","2.68",,"0.00",,,,"84","64","  230","  220","8.9","12.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-04","2.91",,"0.00",,,,"86","61","  210","  210","13.0","8.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-05","2.91",,"0.00",,,,"82","62","  240","  240","15.0","12.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-06","3.13",,"0.00","0.0",,,"84","61","  230","  230","12.1","15.0","    1","    1",,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-07","3.58",,"0.00","0.0","0.0",,"75","61","  220","  210","12.1","14.1","    1","    1",,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-08","4.70",,"0.00","0.0","0.0",,"73","64","  260","  180","12.1","17.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-09","3.36",,"0.00","0.0","0.0",,"72","62","  240","  240","12.1","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-10","3.58",,"0.00","0.0","0.0",,"74","63","  240","  220","12.1","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-11","3.36",,"0.00","0.0","0.0",,"74","60","  230","  220","12.1","15.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-12","3.36",,"0.00","0.0","0.0",,"80","60","  220","  210","10.1","13.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-13","3.80",,"0.00","0.0","0.0",,"85","62","  240","  230","10.1","14.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-14","3.13",,"0.00","0.0","0.0",,"86","61","  220","  220","10.1","13.0","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-15","3.80",,"0.00","0.0","0.0",,"83","62","  240","  240","10.1","13.0","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-16","3.36",,"0.00","0.0","0.0",,"80","62","  220","  210","10.1","13.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-17","3.13",,"0.00","0.0","0.0",,"79","63","  220","  220","12.1","13.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-18","3.13",,"0.00","0.0","0.0",,"74","63","  220","  220","12.1","16.1","    1","    1",,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-19","3.80",,"0.00","0.0","0.0",,"74","63","  230","  250","12.1","15.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-20","4.25",,"0.00","0.0","0.0",,"74","63","  240","  220","13.0","17.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-21","3.13",,"0.00","0.0","0.0",,"72","64","  240","  240","10.1","13.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-22","2.68",,"0.00","0.0","0.0",,"70","62","  230","  200","8.9","12.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-23","3.36",,"0.00","0.0","0.0",,"70","61","  250","  250","12.1","15.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-24","3.36",,"0.00","0.0","0.0",,"69","63","  260","  260","14.1","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-25","4.03",,"0.00","0.0","0.0",,"68","58","  240","  260","15.0","21.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-26","6.49",,"0.00","0.0","0.0",,"76","55","   30","   10","18.1","32.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-27","4.70",,"0.00","0.0","0.0",,"75","52","  200","  220","12.1","15.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-28","4.70",,"0.00","0.0","0.0",,"73","53","  220","  260","12.1","15.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-29","3.80",,"0.00","0.0","0.0",,"73","51","  260","  260","8.9","12.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-30","4.25",,"0.00","0.0","0.0",,"76","53","  240","  240","12.1","13.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-10-31","2.91",,"0.00","0.0","0.0",,"74","52","  210","  250","8.9","12.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-11-01","3.80",,"0.00","0.0","0.0",,"75","54","  210",,"10.1",,"    1","    1",,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-11-02","2.68",,"0.00","0.0","0.0",,"69","55","  210","  210","8.1","13.0","    1","    1",,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-11-03","2.91",,"0.00","0.0","0.0",,"71","57","  230","  240","12.1","16.1","    1","    1",,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-11-04","3.58",,"0.00","0.0","0.0",,"74","54","  240","  270","10.1","13.0","    1","    1",,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-11-05","2.46",,"0.00","0.0","0.0",,"87","57","  260","  260","8.1","11.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-11-06","6.04",,"0.00","0.0","0.0",,"76","55","  270","  260","17.0","23.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-11-07","5.14",,"0.06",,"0.0",,"59","49","  240","  230","21.9","31.1",,,"    1",
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-11-08","8.05",,"0.00",,"0.0",,"60","47","  260","  250","25.1","40.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-11-09","3.13",,"0.00","0.0","0.0",,"64","45","  220","  220","13.0","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-11-10","4.25",,"0.00","0.0","0.0",,"63","45","  240","  240","13.0","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-11-11","4.03",,"0.00","0.0","0.0",,"65","45","  230","  240","10.1","13.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2020-11-12","4.25",,"0.00","0.0","0.0",,"66","44","  230","  230","12.1","15.0",,,,
